0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
76,5,1,0,0,3324,0,0,0,10,3,309,1,90,4,2,1
75,1,1,1,0,6053,0,0,0,10,3,865,2,190,1,0,0
28,1,1,1,0,61,1,0,0,10,3,253,1,174,4,2,1
35,4,1,2,0,0,1,0,0,10,3,391,2,92,5,2,1
59,9,1,1,0,116,0,0,0,10,3,268,1,183,7,2,1
42,1,1,1,0,413,1,0,0,10,3,456,2,184,2,2,1
35,6,2,2,0,353,0,0,0,10,3,352,1,183,1,2,1
44,9,2,1,0,451,0,0,0,10,3,203,1,183,2,2,0
60,5,1,1,0,523,0,0,0,10,3,467,1,182,3,2,1
34,1,1,1,0,1454,1,0,0,10,3,231,2,297,2,0,1
57,5,1,0,0,9367,0,0,0,10,3,981,1,90,6,2,1
75,5,1,1,0,291,0,0,0,10,3,515,1,183,1,0,1
64,5,1,2,0,846,0,0,0,10,3,671,1,181,3,0,1
36,9,1,2,0,341,0,0,0,11,3,419,2,183,1,2,1
27,0,2,1,0,255,0,0,0,11,3,123,1,182,4,2,0
29,9,2,1,0,113,0,0,0,11,3,328,2,183,4,2,1
34,4,2,2,0,13014,0,0,0,11,3,637,1,183,1,2,1
34,4,2,2,0,417,1,0,0,11,3,155,10,149,5,0,0
41,4,1,2,0,27696,0,0,0,11,3,138,2,184,3,2,1
47,1,1,1,0,3715,0,0,0,11,3,171,2,182,4,1,1
36,1,0,1,0,2843,0,0,0,11,3,473,1,182,1,2,0
32,9,1,1,0,3271,0,0,0,11,3,375,1,374,1,1,1
51,4,1,2,0,346,0,0,0,11,3,122,1,92,5,2,1
34,4,1,2,0,8000,0,0,0,11,3,291,1,260,2,0,1
21,8,2,1,0,123,0,0,1,11,3,379,5,93,2,2,1
54,9,1,1,0,10185,0,0,0,11,3,251,1,186,3,2,1
35,9,2,2,0,992,1,0,1,11,3,1416,1,170,4,0,0
29,4,2,2,0,1026,0,0,0,11,3,138,2,92,2,2,1
38,7,1,1,0,775,0,0,0,11,3,1835,3,182,2,2,1
48,10,1,1,0,926,0,0,0,14,3,382,4,185,6,2,1
46,4,1,2,0,349,0,0,0,14,3,295,2,616,1,0,1
32,9,1,1,0,484,1,0,0,14,3,83,6,187,3,2,1
37,4,1,2,0,2987,1,0,0,14,3,93,1,91,9,0,1
37,9,2,2,0,197,0,0,0,14,3,531,1,91,2,2,1
23,8,2,1,0,431,0,0,0,14,3,201,3,186,2,2,1
58,0,1,1,0,169,0,0,0,14,3,216,1,91,4,2,1
45,4,1,2,0,226,1,0,0,14,3,91,4,185,6,2,1
47,10,2,2,0,44,0,0,0,14,3,374,1,185,1,2,0
30,10,2,1,0,2424,0,0,0,14,3,337,1,95,2,2,1
30,0,2,2,0,41,1,0,0,14,3,68,4,186,2,2,0
23,8,2,1,0,1234,0,0,0,14,3,379,1,91,1,2,1
34,4,1,2,0,271,1,0,0,14,3,308,1,94,4,2,1
77,5,1,0,0,2590,0,0,1,14,3,112,5,94,15,2,0
61,6,0,2,0,52587,0,0,0,14,3,394,3,189,1,2,1
27,1,2,1,0,535,0,0,0,14,3,171,1,91,2,2,1
50,0,1,1,0,5361,0,0,0,17,3,276,3,195,1,0,0
58,4,1,2,0,473,0,0,0,17,3,1109,1,262,1,2,1
52,9,1,1,0,195,1,0,0,17,3,220,1,63,5,0,1
26,9,2,2,0,3411,0,0,0,17,3,236,1,183,2,2,0
59,4,1,2,0,2764,0,0,0,17,3,459,1,56,3,0,0
64,5,1,1,0,1612,0,0,0,17,3,362,1,183,4,0,0
38,0,0,1,0,407,1,1,0,17,3,146,1,183,1,0,0
48,0,1,1,0,660,0,0,0,17,3,318,1,561,2,2,1
35,4,2,2,0,681,0,0,0,17,3,737,1,561,2,2,1
66,5,1,1,0,2326,0,1,0,17,3,232,1,181,1,2,1
33,4,1,2,0,2213,0,0,0,17,3,240,1,385,9,0,0
52,7,1,1,0,961,0,1,0,17,3,222,1,553,4,0,1
38,4,2,2,0,455,1,0,0,18,3,255,2,555,6,2,1
59,6,1,2,0,2013,0,0,0,18,3,222,4,94,2,2,1
47,1,1,1,0,1568,1,0,0,18,3,388,1,262,7,2,1
48,4,1,2,0,0,0,1,0,18,3,204,4,182,1,2,1
56,5,1,0,0,16432,0,0,0,18,3,702,2,189,2,0,0
60,5,0,1,0,1,0,0,0,18,3,302,1,184,1,2,1
27,8,2,2,0,5741,0,0,0,21,3,368,1,185,2,0,0
59,10,0,1,0,7469,0,0,0,21,3,287,1,130,1,0,0
39,4,2,2,0,763,0,0,0,21,3,543,1,189,1,0,1
64,5,1,1,0,243,0,0,0,21,3,144,1,175,1,0,0
55,5,0,1,0,2204,0,0,0,21,3,261,1,264,1,0,1
57,1,1,1,0,1686,0,0,1,21,3,219,4,311,2,0,0
37,1,1,1,0,4321,0,0,0,21,3,276,3,167,3,0,0
60,4,1,1,0,0,0,0,1,21,3,230,2,126,6,0,0
23,8,2,1,0,381,0,0,0,22,3,696,1,189,2,1,1
80,3,1,0,0,0,0,0,0,22,3,639,1,189,1,0,1
29,8,2,1,0,67,0,0,0,22,3,211,1,187,5,2,1
47,0,1,1,0,368,0,0,0,22,3,269,1,187,5,2,1
45,4,2,2,0,483,0,0,0,22,3,95,2,265,11,1,1
35,3,1,2,0,11219,0,0,0,22,3,135,1,195,3,0,0
37,10,1,2,0,7620,0,0,1,22,3,367,1,176,6,0,1
29,6,2,2,0,805,0,0,0,22,3,132,1,103,7,0,1
40,4,2,2,0,0,1,0,0,22,3,228,2,182,6,0,1
33,4,2,2,0,101,1,0,0,22,3,393,2,130,1,1,0
35,4,2,2,0,747,0,0,0,22,3,141,2,176,3,0,0
43,6,1,2,0,10072,0,0,0,23,3,145,1,100,4,0,0
54,9,1,1,0,65,0,0,0,23,3,87,1,91,3,0,0
20,8,2,1,0,215,0,0,0,23,3,175,1,92,6,2,1
48,3,1,2,0,5473,0,0,0,23,3,127,2,184,2,2,1
38,1,2,1,0,711,1,0,0,23,3,254,5,140,1,1,0
60,0,1,1,0,106,0,0,0,23,3,137,1,187,4,2,1
70,5,1,0,0,2346,0,0,0,23,3,694,1,184,5,0,1
52,9,1,1,0,196,1,1,0,23,3,116,1,273,3,0,0
25,8,2,1,0,469,0,0,0,23,3,524,1,187,2,2,0
77,5,1,0,0,680,0,0,1,23,3,513,2,89,7,0,0
37,4,1,2,0,255,0,0,0,23,3,562,2,183,10,2,1
33,7,2,1,0,1852,0,0,1,24,3,371,1,204,3,1,0
71,2,1,2,0,15265,0,0,0,24,3,865,1,192,2,0,0
33,9,1,2,0,8023,0,0,0,24,3,196,1,87,4,0,0
63,9,1,1,0,973,0,0,0,24,3,318,1,388,1,2,1
59,9,1,1,0,7766,1,0,0,24,3,1422,1,461,1,0,1
22,8,2,1,0,948,0,0,1,24,3,169,1,191,3,2,1
30,8,2,1,0,48,0,0,0,24,3,217,1,191,2,2,1
70,4,1,1,0,4,0,0,0,24,3,511,5,125,4,0,0
36,4,2,2,0,688,0,0,0,24,3,293,3,268,2,0,0
24,8,2,1,0,486,0,0,0,25,3,281,2,270,2,1,0
52,9,1,1,0,117,0,0,0,25,3,959,3,186,6,2,1
71,5,0,1,0,0,0,0,0,25,3,771,1,171,1,2,1
33,4,1,2,0,71,0,0,0,25,3,335,3,102,2,0,1
56,9,1,1,0,1938,0,1,0,25,3,229,1,192,4,2,1
37,4,1,2,0,3654,0,0,0,25,3,262,1,274,2,1,0
30,4,2,2,0,5359,0,0,0,25,3,427,1,191,3,2,1
28,8,2,1,0,1925,0,0,0,25,3,139,1,93,3,2,0
48,9,1,1,0,3519,0,1,0,25,3,229,1,60,2,0,0
60,3,1,0,0,211,0,0,0,25,3,480,2,189,1,0,0
59,4,1,2,0,315,0,0,0,1,7,591,1,176,2,0,1
37,4,1,2,0,1113,0,0,0,1,7,229,1,182,1,2,1
28,1,2,1,0,-46,1,0,0,1,7,525,1,89,11,0,1
31,0,2,2,0,4129,0,0,0,1,7,105,1,182,1,0,0
36,9,2,1,0,1407,0,0,0,1,7,328,1,109,3,1,0
28,9,2,1,0,598,1,0,0,1,7,177,1,288,2,0,1
26,7,2,1,0,162,1,0,0,1,7,185,2,130,8,1,0
56,5,1,0,0,1947,0,0,0,1,7,225,2,123,5,0,1
37,4,2,2,0,1027,1,0,0,1,7,313,1,152,2,2,1
47,9,1,0,0,235,0,0,0,1,7,136,2,203,1,1,1
60,5,0,2,0,2,0,0,0,1,7,228,4,390,2,1,1
27,8,2,2,0,311,0,0,1,1,7,187,3,322,1,1,1
40,10,2,2,0,7968,0,0,0,1,7,263,2,180,2,2,1
25,8,2,1,0,154,0,0,0,2,7,141,1,180,2,0,1
29,9,2,2,0,2489,1,0,0,2,7,355,1,86,5,0,1
68,5,1,1,0,1146,0,0,0,2,7,153,2,110,3,2,1
38,0,1,1,0,1559,0,0,0,2,7,136,2,280,1,0,1
34,0,1,1,0,5320,0,0,0,2,7,114,6,467,5,1,0
23,8,2,1,0,287,0,0,1,2,7,700,3,180,1,1,0
47,4,1,2,0,0,1,0,0,3,7,194,2,181,3,0,0
32,4,2,2,0,354,0,0,0,3,7,177,2,133,5,1,1
32,4,1,2,0,2667,1,0,0,3,7,251,1,181,4,0,1
42,4,1,2,0,144,0,0,0,3,7,148,1,87,4,0,1
39,9,1,2,0,508,0,0,0,3,7,431,1,122,3,0,0
26,0,2,2,0,760,1,0,0,3,7,456,2,281,5,2,1
73,5,2,1,0,1050,0,0,0,3,7,562,3,181,2,0,1
70,5,0,1,0,6850,0,0,1,4,7,252,3,183,1,0,0
68,5,1,2,0,2820,0,0,0,4,7,158,1,92,3,2,0
26,8,2,1,0,5296,0,0,0,4,7,229,1,205,1,0,1
33,4,1,2,0,1390,0,0,0,4,7,77,1,179,5,0,0
64,5,1,2,0,1644,0,0,1,4,7,341,4,179,4,2,1
26,8,2,2,0,294,0,0,0,4,7,87,1,91,2,2,1
27,0,2,1,0,3529,0,1,0,4,7,162,1,179,2,0,0
30,1,1,0,0,201,1,0,0,4,7,116,7,186,13,2,0
40,10,2,1,0,334,0,0,0,4,7,219,1,91,6,1,1
64,5,1,1,0,1220,0,0,0,4,7,84,1,88,1,0,0
36,7,1,1,0,52,1,0,0,4,7,498,2,179,7,2,1
33,4,0,2,0,2240,0,0,0,7,7,264,2,278,1,2,1
49,6,0,2,0,3293,0,0,0,7,7,111,3,585,6,1,0
51,4,1,2,0,2635,0,0,0,7,7,209,2,188,3,2,0
31,9,1,2,0,1570,1,0,0,7,7,277,4,286,1,0,1
59,10,1,1,0,957,0,0,0,7,7,301,1,89,2,2,1
35,4,1,2,0,2161,0,0,0,8,7,139,2,181,3,2,1
31,4,2,2,0,147,0,0,0,8,7,469,1,181,2,2,1
76,5,0,0,0,802,0,0,0,8,7,241,1,181,5,2,1
35,9,1,1,0,294,1,0,0,8,7,301,1,90,4,2,1
34,4,1,2,0,158,0,0,0,8,7,212,3,181,6,2,1
33,4,1,2,0,0,1,0,0,8,7,305,1,326,1,2,1
36,7,1,1,0,4721,0,0,0,8,7,288,2,90,3,2,1
51,1,1,0,0,3764,0,0,1,8,7,450,3,181,6,2,1
52,10,1,1,0,1416,0,0,0,9,7,436,2,182,1,2,1
51,0,0,2,0,66,1,0,0,9,7,138,1,478,2,0,0
29,0,2,1,0,1448,0,0,0,9,7,217,1,184,7,1,0
46,4,0,2,0,461,0,0,0,9,7,127,1,70,2,2,0
39,4,1,2,0,494,0,0,0,9,7,106,2,478,3,0,1
58,4,1,2,0,1016,0,0,1,10,7,78,2,91,1,0,0
37,4,1,2,0,0,0,0,0,10,7,129,4,107,2,0,0
26,0,2,2,0,3730,1,0,0,10,7,93,1,98,4,1,0
79,5,1,0,0,3025,0,0,1,10,7,184,1,90,6,2,0
29,4,2,2,0,1351,0,0,0,10,7,228,1,91,1,0,0
75,5,1,0,0,1765,0,0,1,10,7,282,2,181,2,2,0
64,5,1,0,0,43,0,0,0,10,7,117,1,91,1,2,0
33,6,1,2,0,1676,1,0,0,11,7,102,2,184,2,0,0
27,4,2,2,0,948,1,0,0,11,7,121,2,207,1,0,0
80,5,1,0,0,155,0,0,1,11,7,290,1,93,2,2,1
46,1,1,1,0,640,1,0,0,11,7,215,1,182,4,2,1
72,5,1,1,0,951,0,1,0,11,7,229,3,339,1,0,1
36,4,1,2,0,495,0,0,0,11,7,213,3,182,6,2,1
40,4,2,2,0,1509,0,0,0,14,7,144,2,124,1,0,0
41,4,1,2,0,298,0,0,0,14,7,209,2,315,4,0,0
27,8,2,1,0,3754,0,0,0,14,7,106,3,98,1,1,0
77,5,1,0,0,29340,0,0,0,14,7,257,1,91,2,1,1
74,5,1,2,0,1843,0,0,0,14,7,192,1,185,2,2,1
30,4,1,2,0,1077,0,0,0,14,7,151,1,96,1,0,0
35,1,1,1,0,262,0,0,0,14,7,427,1,181,3,2,1
42,0,1,1,0,16517,0,0,0,14,7,549,5,203,4,0,0
82,5,0,0,0,0,0,0,1,14,7,506,2,195,1,1,1
41,0,0,1,0,6046,1,1,1,14,7,300,6,182,2,2,1
51,1,1,0,0,3844,0,0,0,14,7,195,2,215,1,1,0
42,4,1,2,0,1205,0,0,1,14,7,129,1,188,2,2,0
34,1,0,2,0,12409,0,0,0,15,7,189,1,480,4,1,0
38,3,2,1,0,465,1,0,0,15,7,180,1,302,3,2,1
60,5,1,1,0,8332,0,0,0,15,7,279,1,194,7,1,1
47,3,2,2,0,3232,0,0,1,15,7,294,1,274,2,0,0
60,5,0,1,0,514,0,0,0,15,7,263,1,124,9,1,1
53,0,1,1,0,1796,0,0,1,15,7,295,1,91,2,2,1
61,5,1,1,0,5196,0,0,1,15,7,244,2,95,4,1,0
51,4,1,2,0,1612,0,0,0,15,7,384,1,182,5,0,0
29,4,2,2,0,874,1,0,0,15,7,231,1,181,2,2,1
64,5,1,0,0,2140,0,0,0,15,7,881,3,155,2,0,1
32,4,2,2,0,1619,0,0,0,16,7,184,1,321,2,2,0
28,0,1,1,0,897,0,0,0,16,7,395,1,285,1,2,0
31,8,2,2,0,64,0,0,0,16,7,181,2,183,3,0,0
54,7,0,1,0,0,0,0,0,17,7,362,1,290,3,2,1
59,5,1,1,0,2126,0,0,0,17,7,359,1,343,1,0,0
27,9,2,2,0,1976,0,0,0,17,7,394,2,101,1,1,0
46,4,0,2,0,624,0,0,0,17,7,420,1,276,1,1,1
46,4,1,2,0,273,1,0,0,17,7,910,2,184,4,2,1
59,4,1,2,0,3342,0,0,0,17,7,467,2,188,6,1,1
86,5,1,1,0,1503,0,0,1,17,7,165,3,101,1,1,0
35,9,2,1,0,1227,0,0,0,17,7,593,4,90,6,1,1
31,4,2,2,0,3384,0,0,0,21,7,247,3,187,3,2,1
43,4,0,2,0,2367,0,0,0,21,7,173,2,181,4,2,1
60,0,1,1,0,3735,0,0,0,21,7,248,1,90,10,2,1
37,9,1,1,0,1458,0,0,0,21,7,344,1,326,1,2,0
54,4,1,1,0,2693,0,0,0,21,7,222,1,188,6,1,1
27,4,2,2,0,6791,0,0,1,21,7,174,2,229,28,2,0
72,5,1,0,0,4657,0,0,1,22,7,255,1,91,8,2,1
42,10,1,1,0,0,1,1,0,22,7,158,1,330,12,0,0
29,6,2,2,0,3290,0,0,0,22,7,136,1,291,2,2,1
30,8,2,1,0,1681,0,0,0,22,7,128,1,106,2,2,1
43,7,1,1,0,774,0,0,0,24,7,101,1,421,1,2,1
46,4,2,1,0,5993,0,0,0,24,7,151,1,184,2,0,0
62,4,1,2,0,3371,0,0,0,24,7,187,1,178,2,2,1
26,4,2,2,0,1370,0,0,0,24,7,231,1,295,1,1,0
57,4,1,2,0,10583,0,0,0,24,7,272,1,178,6,2,1
47,4,2,2,0,334,1,0,0,25,7,360,1,326,8,0,1
60,5,1,1,0,2060,0,0,0,25,7,454,1,88,3,1,0
30,4,1,2,0,2994,1,0,0,25,7,156,1,137,1,1,0
59,5,1,0,0,4007,0,0,0,25,7,157,2,116,4,0,0
72,5,1,0,0,0,0,0,0,25,7,201,3,191,3,0,0
35,0,1,2,0,957,1,0,0,25,7,263,4,667,4,0,0
30,6,2,2,0,916,0,0,0,28,7,92,2,90,2,2,1
36,0,1,2,0,1145,1,0,0,28,7,198,2,181,3,0,0
45,9,1,1,0,2981,1,1,0,28,7,88,3,311,3,0,0
31,4,2,2,0,4319,1,0,0,28,7,515,2,334,5,0,0
28,0,2,2,0,832,0,0,1,28,7,433,3,342,1,0,1
42,9,1,1,0,2152,0,0,0,29,7,361,2,181,2,0,0
40,0,1,1,0,3126,1,0,0,29,7,186,2,90,5,0,0
57,4,0,2,0,3287,0,0,0,29,7,277,2,337,1,2,1
23,7,2,1,0,488,0,0,0,29,7,236,1,92,2,1,1
31,4,2,2,0,9629,0,0,0,29,7,371,1,174,4,0,0
80,5,0,0,0,235,0,0,0,30,7,577,1,223,3,1,1
47,4,1,2,0,288,0,0,0,30,7,193,1,181,1,2,1
27,8,2,1,0,6036,0,0,0,30,7,175,1,181,1,0,1
27,6,2,2,0,1393,0,0,0,30,7,382,1,271,1,0,0
26,4,2,2,0,3,1,1,0,0,0,149,1,350,1,2,1
61,4,1,2,0,0,1,1,0,0,0,158,1,115,2,0,0
50,9,0,1,0,0,0,0,0,0,0,280,1,184,3,2,1
84,5,1,1,0,81204,0,0,1,0,0,390,1,94,3,2,1
33,9,2,1,0,234,0,0,0,0,0,176,1,370,2,0,0
47,0,1,1,0,70,1,0,0,4,0,144,4,374,2,2,1
54,9,1,1,0,2102,1,0,0,4,0,547,1,626,2,0,1
70,5,1,2,0,15834,0,0,0,4,0,172,3,186,1,0,0
44,4,1,1,0,2897,0,0,0,4,0,296,1,180,4,1,0
24,8,2,1,0,4126,0,0,0,4,0,907,4,185,7,0,1
49,4,1,2,0,3842,0,0,0,4,0,163,1,186,3,0,0
50,4,1,2,0,5108,1,0,0,4,0,874,2,108,3,2,0
34,0,0,1,0,961,0,0,0,4,0,137,2,430,2,0,0
30,4,1,2,0,102,1,0,0,4,0,470,7,426,3,1,1
30,9,2,2,0,2325,0,0,0,4,0,270,3,241,4,1,0
50,10,1,2,0,377,0,0,0,5,0,283,1,319,3,0,0
32,4,2,1,0,1088,1,0,0,5,0,317,1,363,2,2,1
27,8,2,2,0,13107,1,0,0,5,0,661,1,314,2,0,1
33,6,2,2,0,562,1,1,0,5,0,196,1,363,1,0,1
80,5,1,1,0,8304,0,0,1,5,0,681,1,118,11,2,0
33,4,2,2,0,718,1,0,0,5,0,122,1,98,2,2,1
58,0,1,0,0,1119,0,0,0,5,0,122,4,341,2,0,0
27,9,2,2,0,-67,1,0,0,5,0,604,3,236,2,0,1
37,0,1,1,0,0,1,0,0,7,0,208,3,349,2,0,0
34,4,1,2,0,3696,0,0,0,7,0,758,2,160,5,1,1
69,5,1,0,0,2398,0,0,0,11,0,161,1,186,1,0,0
31,4,2,2,0,3289,0,0,0,11,0,235,1,314,1,0,0
50,9,1,2,0,0,0,1,0,11,0,337,1,258,6,0,0
73,5,0,1,0,7111,1,0,0,11,0,284,1,182,1,2,0
33,6,2,2,0,658,1,0,0,11,0,93,1,173,2,2,0
26,4,2,2,0,1646,0,0,0,11,0,524,4,206,5,2,1
29,4,2,2,0,502,0,0,0,11,0,366,2,199,3,1,0
27,0,2,1,0,1327,0,0,0,11,0,339,1,241,9,1,0
51,2,0,2,0,2109,0,0,0,11,0,119,1,181,2,2,0
71,5,0,1,0,3104,0,0,1,11,0,271,1,187,1,0,0
62,5,1,1,0,2917,0,0,0,11,0,147,1,188,1,2,0
80,3,1,1,0,499,0,0,1,12,0,224,2,393,4,0,0
62,6,0,2,0,6,1,0,0,12,0,103,1,182,3,2,1
49,0,1,1,0,197,1,0,0,12,0,223,1,182,2,0,1
62,4,1,2,0,0,0,0,0,12,0,113,3,182,3,0,0
25,1,2,1,0,1857,1,0,0,12,0,295,4,187,6,2,1
32,4,2,2,0,2016,0,0,0,12,0,232,1,348,1,2,1
36,4,2,2,0,436,0,0,0,12,0,567,1,595,2,0,1
40,9,1,2,0,11766,1,0,0,12,0,218,2,242,9,0,1
38,4,1,2,0,413,0,0,0,12,0,240,1,179,2,0,1
35,9,2,2,0,670,0,0,0,12,0,278,4,182,2,2,1
23,8,2,1,0,107,0,0,0,12,0,256,5,181,2,2,1
44,7,1,0,0,2557,1,0,0,13,0,250,1,181,8,2,1
70,5,1,1,0,1310,0,0,0,13,0,318,1,181,1,0,0
35,4,2,2,0,2646,0,0,0,13,0,133,8,183,2,2,1
35,6,1,2,0,1178,1,1,0,14,0,220,2,183,5,0,0
75,5,1,1,0,3771,0,0,1,14,0,185,1,181,2,2,1
51,4,1,2,0,469,0,0,0,14,0,200,1,181,2,2,1
59,9,1,1,0,1,0,0,0,14,0,159,2,378,3,0,1
36,1,1,0,0,1177,0,0,0,14,0,330,1,311,4,2,1
24,4,2,2,0,736,1,0,0,14,0,442,2,246,2,1,1
62,5,1,0,0,1515,1,0,0,14,0,98,4,178,3,0,0
22,7,2,1,0,129,0,0,0,14,0,218,2,181,1,2,1
36,4,1,2,0,-115,1,0,0,15,0,297,4,182,2,1,1
31,1,2,1,0,4,0,0,0,15,0,148,2,182,3,1,0
35,0,1,2,0,690,0,0,0,18,0,131,2,185,1,0,0
57,5,1,1,0,3738,1,0,0,18,0,220,1,367,7,2,0
22,8,2,0,0,3472,0,0,0,18,0,529,1,181,4,2,1
73,5,1,1,0,2850,0,0,0,18,0,184,2,185,3,0,0
30,8,2,2,0,7529,0,0,0,19,0,175,6,183,1,2,1
55,10,0,1,0,309,0,0,0,19,0,167,1,181,3,2,1
36,4,2,2,0,3669,0,0,0,19,0,166,1,376,1,1,0
38,1,0,1,0,0,1,0,1,19,0,162,1,181,5,2,1
39,1,2,1,0,1672,1,0,0,19,0,462,1,648,1,0,1
74,5,1,2,0,4912,0,0,1,19,0,268,2,181,3,0,0
38,9,2,1,0,1711,0,0,0,19,0,379,3,202,1,2,1
31,0,0,1,0,2980,0,0,0,19,0,930,4,292,2,1,0
43,6,1,2,0,3157,0,0,0,20,0,381,2,330,17,1,0
30,8,2,1,0,2046,0,0,1,20,0,595,3,254,1,0,1
52,9,1,1,0,371,1,1,0,20,0,224,2,182,1,2,1
64,5,0,1,0,4833,0,0,0,21,0,247,2,251,1,0,0
62,4,1,2,0,997,0,0,0,21,0,554,1,304,2,2,1
76,5,0,0,0,2693,0,0,0,22,0,109,5,184,2,2,0
40,9,1,2,0,206,0,0,0,22,0,499,6,185,4,2,1
42,6,1,1,0,1216,1,0,0,22,0,296,1,521,1,0,1
73,5,1,0,0,796,0,0,0,22,0,888,1,182,3,2,1
41,4,0,2,0,5037,0,0,0,22,0,252,9,185,5,1,1
31,0,2,1,0,81,1,0,0,22,0,215,2,165,11,1,0
46,0,0,0,0,429,1,0,0,25,0,465,2,369,2,2,1
35,9,1,1,0,2779,0,0,0,25,0,182,2,186,2,2,1
41,9,2,2,0,431,0,0,0,25,0,128,2,186,3,2,0
26,4,2,2,0,222,0,0,0,25,0,192,1,334,1,0,1
46,1,1,1,0,1723,0,0,0,25,0,102,3,192,4,1,0
45,1,2,1,0,0,1,0,0,25,0,1472,1,192,4,0,1
60,3,1,0,0,182,0,0,0,25,0,166,5,181,5,0,0
29,4,2,2,0,1445,0,0,0,25,0,328,2,143,2,2,1
70,5,1,1,0,2815,0,0,0,25,0,125,2,182,1,0,0
30,9,2,2,0,655,0,0,0,25,0,212,1,202,2,2,1
35,9,1,2,0,0,1,1,0,25,0,135,3,363,2,0,0
32,0,2,1,0,154,1,0,0,25,0,135,1,521,2,0,0
34,0,2,1,0,607,0,0,0,25,0,449,1,326,3,1,0
63,1,1,0,0,115,0,0,1,26,0,325,1,180,7,0,1
31,4,2,2,0,725,1,0,0,26,0,345,1,452,1,1,0
68,5,1,0,0,7945,0,0,0,26,0,252,1,181,1,0,0
61,3,1,0,0,848,0,0,0,26,0,605,1,187,1,1,0
37,10,2,1,0,2722,0,0,1,26,0,426,2,179,3,1,1
26,4,2,2,0,1438,0,0,0,26,0,321,1,449,1,1,1
37,0,1,1,0,55,1,1,0,26,0,99,1,329,4,1,0
70,5,1,1,0,616,0,0,0,26,0,149,2,182,1,0,0
69,5,1,1,0,0,0,0,0,27,0,184,2,126,2,1,1
30,4,2,2,0,697,0,0,0,27,0,545,2,181,8,2,1
66,5,1,0,0,1004,0,0,0,27,0,154,1,182,1,2,0
64,5,1,1,0,4787,0,0,0,27,0,392,1,182,1,2,1
55,3,1,1,0,962,1,0,0,27,0,623,1,181,3,2,1
41,10,1,2,0,0,0,0,0,28,0,882,1,181,3,2,1
79,5,0,0,0,20,0,0,0,28,0,165,2,182,1,1,0
56,9,1,1,0,0,1,1,0,28,0,152,1,223,3,1,0
63,5,1,0,0,12067,0,0,1,28,0,660,1,191,1,0,1
49,9,2,1,0,1245,0,0,0,28,0,115,2,198,2,0,0
48,0,1,1,0,2533,0,0,0,28,0,714,2,633,1,0,0
41,6,1,2,0,0,1,0,1,28,0,395,3,426,1,1,1
37,4,1,1,0,565,0,0,0,28,0,449,1,398,1,2,1
19,8,2,1,0,329,0,0,0,29,0,169,1,190,2,2,1
32,4,1,2,0,6138,0,0,0,29,0,211,2,196,7,2,0
61,5,0,1,0,4243,0,0,0,29,0,315,1,182,2,2,1
30,4,1,2,0,4328,0,0,0,29,0,262,3,189,11,1,1
37,7,1,1,0,4017,0,0,0,29,0,665,2,196,1,2,1
54,9,1,2,0,395,0,0,0,29,0,183,1,183,2,2,1
45,0,1,1,0,205,0,0,0,3,8,552,1,90,2,2,1
38,4,1,2,0,238,0,0,0,3,8,131,1,90,2,2,0
48,1,1,1,0,1730,1,0,0,3,8,361,1,89,3,2,1
48,4,1,2,0,0,1,0,0,3,8,85,1,61,5,0,0
60,1,1,0,0,5,0,0,0,3,8,494,1,95,2,2,1
45,3,1,1,0,360,0,0,0,3,8,113,1,182,1,2,0
50,9,1,1,0,402,0,0,0,3,8,165,1,180,2,0,0
29,3,2,2,0,19,0,0,0,3,8,268,1,88,4,2,1
77,5,1,2,0,7802,0,0,1,3,8,421,1,92,2,2,1
33,7,1,1,0,1697,0,0,0,3,8,489,1,182,1,2,1
36,10,1,2,0,7222,1,0,0,3,8,104,1,181,5,0,0
35,10,2,2,0,415,0,0,0,3,8,164,2,89,2,2,1
80,5,1,0,0,155,0,0,1,3,8,209,1,53,3,2,1
34,6,1,2,0,263,0,0,0,3,8,203,1,78,8,1,0
29,0,2,1,0,3528,0,0,0,3,8,104,1,208,1,2,0
32,0,1,2,0,390,1,1,0,4,8,100,1,243,1,1,0
33,0,1,2,0,79,1,0,0,4,8,389,1,195,4,2,1
37,4,1,1,0,565,0,0,0,4,8,329,1,6,2,2,0
30,4,1,2,0,451,0,0,0,4,8,173,1,274,3,0,0
41,9,2,2,0,1646,1,0,0,4,8,258,1,90,7,2,1
74,5,1,1,0,935,0,0,0,4,8,226,1,99,2,0,1
33,1,2,1,0,228,0,0,1,4,8,110,1,89,4,0,0
27,4,2,1,0,145,1,0,0,4,8,121,4,89,3,0,0
54,3,1,1,0,1182,1,0,0,5,8,118,2,241,2,0,0
53,5,1,1,0,4968,0,0,0,5,8,109,1,87,2,0,0
46,1,1,1,0,640,1,0,0,5,8,246,1,55,5,2,1
37,9,1,2,0,88,0,0,0,5,8,195,1,90,3,1,1
67,5,0,1,0,704,0,0,0,5,8,613,1,87,3,2,1
47,0,1,2,0,97,1,0,0,5,8,220,1,87,3,0,0
56,4,0,2,0,2037,0,0,0,5,8,160,1,91,5,2,0
60,3,1,0,0,182,0,0,0,5,8,141,1,10,10,0,0
34,1,1,1,0,1221,1,0,0,5,8,182,1,90,8,0,0
36,0,2,2,0,994,0,0,0,5,8,211,1,90,6,2,1
